0.750770,0.490416,0.691063,1.142041
1.098196,0.708547,0.994055,0.258417
0.569877,0.365804,0.475986,1.117926
2.524003,1.827866,2.523796,2.587094
8.548651,6.007920,8.473969,6.561372
4.767279,3.346440,4.695016,3.234476
6.306413,4.452692,6.289226,7.008990
7.255178,5.059248,7.129013,9.333130
1.588255,1.042852,1.460336,2.504371
2.231699,1.600637,2.231478,2.165818
3.831843,2.740640,3.830967,3.745020
4.401722,3.120830,4.401676,4.437211
4.037375,2.864037,4.030488,3.711634
4.779970,3.389723,4.779000,5.036934
0.384931,0.234736,0.312565,0.782260
7.678823,5.460796,7.676099,7.409541
0.446119,0.298930,0.400078,0.115497
8.884430,6.291702,8.865691,7.982041
2.849002,1.990716,2.794924,1.807585
4.233389,3.021229,4.229834,4.002533
1.313197,0.955953,1.306597,1.008602
0.232393,0.175468,0.226075,0.089839
13.308275,9.415584,13.301043,12.657541
0.835399,0.581880,0.785121,1.194387
1.600149,1.132752,1.580970,1.127952
11.105817,7.879299,11.104112,10.778999
4.848398,3.439298,4.847221,4.699419
7.570559,5.347647,7.561436,8.174731
3.844296,2.722498,3.831697,4.313789
11.241792,7.981034,11.241565,11.126193
0.813324,0.563334,0.710355,1.446118
7.306528,5.180368,7.304093,7.531248
1.924613,1.230559,1.711957,3.159212
4.768785,3.362503,4.740863,4.049304
3.689012,2.660988,3.688602,3.818474
9.119266,6.461562,9.119057,9.170654
7.117641,5.041992,7.114941,6.796710
9.810515,6.916219,9.749892,11.631960
5.882495,4.166737,5.868284,5.219291
2.949946,2.103175,2.937018,2.430422
4.786847,3.384979,4.783346,5.055498
11.745622,8.343728,11.720965,12.972881
0.633886,0.391732,0.549464,0.983959
7.123185,5.042417,7.111838,6.591365
1.497995,1.093776,1.468280,0.927876
0.415203,0.244991,0.337889,0.855097
7.112873,5.027110,7.102803,6.462269
4.069076,2.882311,4.057079,3.572692
5.267354,3.738698,5.265133,5.017655
7.289447,5.084853,7.167703,9.357207
7.407799,5.245499,7.404814,7.074173
8.915973,6.301818,8.897411,9.802865
1.740187,1.234799,1.734480,2.004583
10.027206,7.093556,10.021481,9.596501
1.897168,1.374411,1.895280,2.060372
7.437624,5.279367,7.437559,7.509886
10.286928,7.313989,10.285098,10.640841
4.455332,3.161904,4.451739,4.170645
4.539560,3.226629,4.537766,4.284518
6.276438,4.455427,6.276328,6.352391
0.288416,0.179572,0.248289,0.382001
9.232432,6.537534,9.230449,8.934012
6.258736,4.446413,6.257746,6.444112
3.680620,2.631413,3.629461,2.590016
2.334332,1.670333,2.334244,2.323223
2.574855,1.829958,2.549506,3.135640
3.742016,2.650254,3.738760,3.512788
9.712069,6.868808,9.710573,9.400757
0.762776,0.544352,0.762731,0.773474
2.838361,2.010277,2.831099,2.510423
3.781587,2.642182,3.697533,2.408748
11.147012,7.883597,11.141842,10.560087
4.799063,3.423739,4.798330,4.957189
0.829195,0.594170,0.828048,0.895145
1.966581,1.404400,1.954007,1.537481
6.814749,4.839076,6.813914,6.669374
2.673472,1.905417,2.664308,2.254347
3.686666,2.616751,3.684954,3.521326
5.702944,4.077609,5.702754,5.760324
2.962564,2.106346,2.962380,3.032521
0.484968,0.328050,0.425411,0.121518
2.527711,1.667099,2.340166,3.932386
1.480381,1.017752,1.411097,0.677862
5.198212,3.689275,5.195813,4.921885
12.828019,9.086188,12.825666,12.661716
6.862465,4.869624,6.862393,6.872255
7.345679,5.212892,7.342448,7.762745
3.999972,2.837193,3.994130,4.341563
9.392261,6.648258,9.391815,9.243918
1.595928,0.966971,1.337305,2.767303
8.385458,5.956245,8.380217,7.863820
12.818425,9.072987,12.818294,12.766867
4.737722,3.260836,4.590990,6.512813
8.980696,6.378514,8.980491,8.900935
5.945339,4.207260,5.938351,5.500263
12.305168,8.703689,12.298550,12.880815
5.919329,4.189953,5.914037,5.546731
3.950549,2.809593,3.945174,3.633270
4.401774,3.140910,4.395688,4.122021
3.231399,2.345507,3.221151,3.677692
1.574472,1.079484,1.514535,0.835090
0.551552,0.347950,0.485020,0.043119
12.384093,8.743051,12.355950,13.801101
4.171914,2.955009,4.170724,4.003226
7.035117,4.997225,7.035054,7.080123
2.726000,1.878630,2.646113,1.567210
7.576946,5.376169,7.575007,7.256105
4.186614,2.961289,4.181708,3.792539
8.248002,5.851644,8.247744,8.151213
0.970302,0.679411,0.956249,0.570424
0.391410,0.305477,0.389065,0.432577
5.383872,3.840129,5.383017,5.624645
0.243801,0.171438,0.204334,0.230940
4.147060,2.960004,4.141879,3.898553
7.937170,5.628396,7.934782,7.573890
1.025312,0.688657,0.953851,1.590888
7.383598,5.181084,7.311052,9.095535
3.110878,2.236335,3.110741,3.050800
2.742315,1.969188,2.729441,3.214364
8.573702,6.089476,8.573066,8.841275
1.701838,1.242967,1.701778,1.706755
