4.285420,3.017241,4.261426,4.990384
4.452043,3.158972,4.423411,5.317920
3.114934,2.212576,3.105348,2.642246
4.523339,3.204786,4.513217,4.919342
3.909464,2.762955,3.897416,3.273559
0.932371,0.596787,0.820238,1.501536
3.246923,2.288179,3.215436,4.005216
2.514645,1.542488,2.165674,3.015489
3.869600,2.710223,3.802546,4.917135
4.514390,3.209197,4.514115,4.614338
1.620808,1.148701,1.619996,1.550554
0.779578,0.504795,0.703673,1.269057
5.039890,3.441324,4.817645,7.473781
6.466357,4.567926,6.443042,7.270937
1.161165,0.834100,1.160256,1.137630
5.121922,3.621753,5.114972,5.702592
2.463229,1.737476,2.448644,1.745425
3.374639,2.372161,3.341684,4.062180
1.587974,0.913886,1.276407,1.281159
2.143621,1.470935,2.077294,3.016764
4.976917,3.524714,4.971120,4.480165
6.715820,4.733355,6.674123,8.305288
1.274547,0.862088,1.211177,1.881188
1.922400,1.371691,1.917629,1.564047
1.880676,1.325822,1.848868,1.377952
4.936142,3.476845,4.908101,5.798245
1.409797,0.910543,1.280473,0.161358
0.329969,0.234901,0.320956,0.480879
4.675663,3.290326,4.626808,5.774569
1.890687,1.173122,1.647723,2.918710
2.952849,2.090380,2.946356,3.143579
4.113537,2.578414,3.582029,7.213765
1.042245,0.706787,0.984687,1.115652
4.274519,2.957907,4.180070,6.230343
5.498653,3.904128,5.485176,5.911735
0.780251,0.560943,0.779697,0.700295
2.180293,1.545723,2.177234,2.365452
6.187361,4.371476,6.156023,5.916205
3.110733,1.953606,2.723106,0.258237
6.531705,4.593584,6.444860,4.804369
2.429539,1.689894,2.380353,1.281021
0.971348,0.613945,0.864035,0.050635
1.284822,0.896726,1.244834,0.578675
4.016325,2.839720,4.001209,3.397790
6.760132,4.789666,6.759877,6.903612
1.345947,0.811815,1.139988,1.447355
3.872541,2.733766,3.859027,3.195663
1.590353,1.058502,1.477381,2.505932
2.353522,1.645175,2.318943,1.576606
1.915077,1.364141,1.914091,1.898069
1.527978,0.905367,1.252413,1.032360
2.817828,1.957489,2.751742,1.802874
4.049248,2.874350,4.024281,4.758892
1.562596,1.113316,1.560788,1.579560
2.481818,1.761058,2.469922,2.872020
1.161464,0.810039,1.104021,0.316166
2.249326,1.292145,1.814177,4.080141
0.107306,0.085140,0.104501,0.116881
3.320775,2.352176,3.297597,3.833443
2.955086,2.091141,2.950827,3.295803
1.233718,0.875512,1.201238,1.506719
4.599652,3.203044,4.523138,3.443622
1.711440,1.217283,1.706456,1.564868
0.618708,0.405381,0.549886,0.596023
2.438480,1.728867,2.436585,2.589878
2.738783,1.863771,2.612672,1.421717
2.107304,1.290038,1.786650,3.800791
2.045711,1.221668,1.714352,0.443681
1.519819,0.869167,1.221421,0.114926
3.265340,2.162918,3.055533,5.667469
2.390218,1.686069,2.371191,1.802692
1.763740,1.092323,1.530313,3.463883
5.710907,4.037595,5.689557,6.517245
0.677758,0.409023,0.566757,0.834636
1.342130,0.896418,1.245874,2.215295
0.505534,0.316101,0.436812,0.752056
1.159513,0.725636,1.007111,0.132675
1.659211,1.077814,1.521225,0.350527
2.152590,1.267866,1.787950,3.733393
2.871976,2.020327,2.852797,3.414734
5.416749,3.742232,5.278011,3.223900
2.606921,1.845550,2.565862,3.558557
2.082326,1.466295,2.050644,1.176834
4.029111,2.855258,4.021316,4.325565
1.930953,1.369110,1.930622,1.893666
4.124665,2.916846,4.115693,4.548208
1.246051,0.816528,1.125846,0.299922
2.182270,1.439090,2.017770,0.729927
2.069202,1.452437,2.039781,1.370725
3.115913,2.171666,3.063493,4.062115
5.467595,3.828776,5.401713,4.248127
2.093642,1.440165,2.026513,3.059222
3.782557,2.676663,3.776752,4.108508
6.651940,4.702630,6.642483,7.318746
5.528186,3.893459,5.482576,4.235650
3.179175,2.250269,3.173344,2.828646
4.357446,3.092576,4.355854,4.507228
0.886254,0.639905,0.856096,1.225206
2.264979,1.575318,2.217451,1.504392
4.632561,3.283883,4.618808,5.041923
3.130876,2.106801,2.964948,5.000192
5.387319,3.738434,5.233725,7.978183
1.206432,0.721355,0.989634,0.137225
1.879380,1.308766,1.845452,2.513492
6.365867,4.166689,5.867032,10.417295
5.256531,3.724598,5.255203,5.380417
1.176640,0.716073,0.997708,0.271168
4.228642,3.001611,4.225260,4.019178
1.089874,0.782976,1.088485,0.975273
0.764529,0.460951,0.640467,0.279103
0.991989,0.623897,0.860126,2.079564
5.447741,3.741473,5.269461,3.170149
6.289243,4.422020,6.231168,4.715450
0.718826,0.450446,0.631253,1.209671
6.149443,4.351435,6.123517,7.053498
6.628018,4.671420,6.581729,5.225587
0.709696,0.446350,0.620244,1.192494
6.087079,4.245892,5.995874,3.586059
0.913782,0.599704,0.837341,1.209685
0.568973,0.372832,0.508180,0.845948
2.022671,1.440364,2.008288,2.465473
2.214778,1.382293,1.904901,4.157782
2.823694,1.776026,2.506635,4.500358
