3.014369,2.146841,3.013097,3.102255
9.081378,6.458958,9.080595,9.257462
0.542765,0.369365,0.484864,0.910059
0.118137,0.090532,0.105436,0.254872
4.692131,3.321462,4.689755,4.433314
5.507167,3.912996,5.487662,4.741392
12.451594,8.826929,12.451482,12.387788
3.302998,2.349689,3.295124,2.959943
6.622360,4.685220,6.620882,6.399584
1.575993,1.125966,1.566411,1.259114
8.981622,6.389092,8.882451,6.686646
2.422753,1.710147,2.410943,1.942961
10.117126,7.161448,10.116843,10.039987
7.178901,5.080602,7.178364,7.312069
9.860743,6.946150,9.820803,8.266101
0.507288,0.346632,0.461772,0.123045
3.593398,2.546943,3.561359,4.382239
1.786462,1.173771,1.654482,2.751488
4.505963,3.201816,4.505390,4.360452
3.293470,2.348760,3.293209,3.242565
1.664726,1.181396,1.664373,1.620057
1.633298,1.024116,1.397476,2.879633
2.193224,1.535059,2.165404,1.471670
4.271360,3.003097,4.216312,3.065498
2.621394,1.755958,2.426828,0.935032
1.113910,0.820911,1.112788,1.050124
1.691755,1.052608,1.467328,2.911058
2.358959,1.697567,2.357438,2.450845
2.225976,1.570561,2.204209,2.759250
2.156349,1.525795,2.155771,2.103887
7.590780,5.390564,7.581823,7.003531
3.344674,2.383606,3.341871,3.502507
0.489251,0.347201,0.483358,0.601808
3.822954,2.709757,3.822343,3.676511
3.700278,2.634474,3.689252,4.116421
1.964664,1.388735,1.963101,1.898102
2.457921,1.722926,2.384951,3.402883
6.403646,4.535208,6.397964,6.811299
2.506499,1.779827,2.498964,2.156275
4.669199,3.306026,4.668211,4.483721
6.070191,4.303075,6.064612,5.630080
10.430986,7.381469,10.424149,11.016347
2.107839,1.450541,2.005832,0.831357
4.014352,2.841607,4.012837,4.187796
1.295322,0.772118,1.070376,0.222854
12.758247,9.019562,12.753173,13.353939
2.285640,1.603879,2.255325,1.713517
12.851292,9.086492,12.844207,13.680046
1.768412,1.247314,1.752211,1.339906
0.211909,0.152077,0.198496,0.285385
8.849793,6.265015,8.849347,8.745754
7.635731,5.404086,7.634723,7.423869
3.163113,2.167223,3.063261,4.490401
5.957551,4.232888,5.956629,5.829484
4.512928,3.201560,4.508677,4.171163
0.566689,0.377165,0.487720,1.119330
5.098414,3.577838,5.054998,4.038629
5.560180,3.942640,5.559535,5.688086
5.156852,3.655843,5.155533,5.282682
4.909159,3.491414,4.905726,5.263136
1.671673,1.179262,1.663509,1.935969
0.715269,0.517158,0.714817,0.707803
4.244269,3.008612,4.243782,4.145827
0.665103,0.436066,0.594942,1.040779
0.112003,0.075847,0.088770,0.027090
10.463928,7.416657,10.462222,10.782936
1.168282,0.810510,1.135535,0.686184
3.995031,2.828936,3.994799,3.919519
0.687351,0.490669,0.680530,0.742470
11.775500,8.353300,11.775194,11.883791
1.139256,0.728260,1.020602,0.062440
12.237402,8.678118,12.236520,12.450412
2.300546,1.633237,2.298004,2.452971
2.038514,1.460640,2.037908,1.950831
0.848223,0.608719,0.846268,0.755115
1.051197,0.750675,1.049352,0.931875
9.611902,6.805264,9.610346,9.334769
6.873341,4.874406,6.863734,6.379494
9.458952,6.701989,9.456177,9.749244
5.006823,3.557609,5.001236,4.582382
3.064713,2.156248,3.043494,2.443959
5.695819,4.032940,5.690192,6.120751
4.091750,2.903801,4.090825,4.283709
2.207682,1.556900,2.194690,2.527338
1.505349,1.043908,1.401580,2.304342
2.608872,1.741808,2.453001,1.012377
4.898707,3.471055,4.893056,4.515353
0.688518,0.457683,0.590627,0.685967
0.533295,0.385256,0.493344,0.238865
4.882147,3.457175,4.882061,4.842902
12.490063,8.856418,12.489341,12.677204
9.966232,7.090338,9.965264,9.773456
11.643732,8.256278,11.643566,11.607995
1.025621,0.714796,0.994292,1.220642
2.122779,1.488496,2.086022,2.720333
3.037967,2.152268,3.035929,3.253382
1.019930,0.692659,0.941543,0.162043
7.491865,5.285786,7.470417,6.479669
6.664658,4.742270,6.664364,6.552679
0.411586,0.270843,0.355711,0.735097
2.969519,2.126221,2.969403,2.941542
5.604791,4.005167,5.599788,5.881276
5.892830,4.183024,5.888420,6.227784
1.418374,0.994588,1.387615,0.871462
0.346211,0.243048,0.313982,0.493556
2.894918,2.055539,2.893080,2.745331
1.109967,0.724398,1.003513,1.786507
0.437265,0.242881,0.338065,0.968249
5.007966,3.539145,4.991333,5.641812
2.289278,1.628486,2.287864,2.299060
0.438605,0.320379,0.428992,0.188731
2.588136,1.840914,2.572864,3.024465
1.584675,1.041404,1.471768,2.657847
2.830701,2.008281,2.829592,2.693993
10.140820,7.204900,10.135270,10.683601
6.266618,4.452913,6.265877,6.104539
4.986309,3.520603,4.975440,4.485467
5.144660,3.645466,5.142857,4.939530
2.278019,1.615792,2.268987,1.914901
3.945977,2.792887,3.944172,3.727784
8.657078,6.149696,8.656826,8.704879
4.026942,2.859727,4.026896,4.010737
7.426062,5.261541,7.421360,7.891705
7.754666,5.494380,7.753763,7.565423
7.457889,5.303195,7.457815,7.481504
1.587259,1.017032,1.407467,2.600079
0.336783,0.211746,0.283954,0.608392
1.572450,1.102010,1.555101,1.153032
3.535072,2.505217,3.534453,3.582289
10.882172,7.702231,10.877201,11.456146
1.538533,1.097729,1.530738,1.225081
1.191536,0.806906,1.116783,1.856060
0.546595,0.378550,0.527167,0.304268
5.208949,3.670924,5.186724,4.289770
5.210109,3.688349,5.205300,5.573784
3.735287,2.649501,3.735109,3.782078
9.805787,6.953516,9.796413,9.147468
10.315804,7.342517,10.312938,10.673123
3.425590,2.412768,3.401320,4.044003
1.024966,0.742971,1.015690,1.224681
9.701244,6.891961,9.700654,9.829034
2.379963,1.708058,2.377211,2.165327
2.257112,1.604000,2.253955,2.053373
9.670540,6.847689,9.669038,9.362162
1.901422,1.316036,1.852101,1.000053
5.185476,3.698508,5.175349,4.736482
8.912148,6.260038,8.841484,6.909089
0.528209,0.379063,0.510664,0.246191
0.624579,0.444939,0.615229,0.525579
2.634460,1.860929,2.589618,3.415905
4.028907,2.860291,4.026053,3.945721
6.142548,4.356627,6.139091,6.537192
3.393639,2.391787,3.373141,2.929378
8.995107,6.396431,8.991723,9.384007
12.497916,8.844713,12.490778,13.125017
3.031143,2.144133,3.031079,2.984323
0.873632,0.623828,0.866101,1.065188
9.006432,6.389872,9.006368,9.026011
9.759649,6.952850,9.757977,9.488003
2.954698,2.077777,2.932251,3.507278
3.582443,2.503808,3.516026,4.674203
8.249910,5.838197,8.245952,8.660740
4.310715,3.051111,4.306550,4.490964
5.349493,3.786130,5.347182,5.087729
0.598072,0.363772,0.497477,0.064279
2.272043,1.603702,2.257058,2.615029
2.228459,1.584731,2.222533,2.405445
5.232779,3.711987,5.230941,5.007289
8.863178,6.282286,8.862949,8.893525
5.008398,3.562668,5.000869,4.632807
1.473249,1.052121,1.455655,1.823087
5.152034,3.646207,5.151831,5.102956
0.414892,0.286468,0.395235,0.522794
3.099438,2.202931,3.098643,2.940065
6.321645,4.475370,6.316181,6.754092
4.832519,3.453280,4.832426,4.873425
0.568733,0.394537,0.552319,0.326242
1.116120,0.705523,0.984168,1.834436
9.579785,6.784762,9.578523,9.300456
9.101652,6.459254,9.099348,8.765215
2.435913,1.513959,2.128840,4.205131
7.369491,5.216679,7.369318,7.377459
7.609318,5.408163,7.602362,8.067810
2.281290,1.510781,2.096099,0.524795
9.773138,6.960195,9.770988,10.043725
0.812407,0.573025,0.771541,1.189553
1.117127,0.690266,0.958617,0.309033
3.137098,2.223821,3.136618,3.038785
0.667457,0.416178,0.583667,1.280482
6.422175,4.542877,6.419691,6.142950
1.725432,1.188820,1.662774,0.686358
1.555544,1.108448,1.554574,1.588972
3.676891,2.544362,3.519623,1.744847
2.106609,1.477121,2.063190,2.746304
4.279670,3.024470,4.272000,4.595953
10.027987,7.102620,10.026729,9.737704
8.582769,6.072059,8.582088,8.777550
8.288420,5.868092,8.287234,8.530506
6.704685,4.753231,6.693515,6.095157
2.050399,1.395970,1.924171,3.054375
12.439487,8.813818,12.434624,12.956759
5.003842,3.535806,4.994283,5.490071
3.380795,2.382688,3.358893,2.776080
2.351144,1.666838,2.342424,1.993380
1.664002,0.998099,1.392637,0.444606
5.642555,4.018427,5.642383,5.667342
8.018482,5.710054,8.018285,7.930685
